id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;
3693;,;3693;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3694;,;3694;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
3695;,;3695;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
3696;,;3696;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3697;,;3697;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;
3698;,;3698;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3699;,;3699;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3700;,;3700;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3701;,;3701;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3702;,;3702;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
3703;,;3703;,;3;,;1;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3704;,;3704;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;
3705;,;3705;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3706;,;3706;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3707;,;3707;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3708;,;3708;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3709;,;3709;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3710;,;3710;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3711;,;3711;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3712;,;3712;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3713;,;3713;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
3714;,;3714;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3715;,;3715;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
3716;,;3716;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3717;,;3717;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
3718;,;3718;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;
3719;,;3719;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3720;,;3720;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
3721;,;3721;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3722;,;3722;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;
3723;,;3723;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;2;");";;
3724;,;3724;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3725;,;3725;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
3726;,;3726;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3727;,;3727;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3728;,;3728;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3729;,;3729;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
3730;,;3730;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
3731;,;3731;,;3;,;2;,;0;,;0;,;0;,;1;,;0;,;2;");";;
3732;,;3732;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
3733;,;3733;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
3734;,;3734;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3735;,;3735;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3736;,;3736;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3737;,;3737;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3738;,;3738;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3739;,;3739;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3740;,;3740;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3741;,;3741;,;4;,;0;,;1;,;0;,;1;,;2;,;1;,;1;");";;
3742;,;3742;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3743;,;3743;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3744;,;3744;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3745;,;3745;,;4;,;0;,;3;,;1;,;0;,;0;,;4;,;1;");";;
3746;,;3746;,;5;,;0;,;0;,;0;,;4;,;1;,;0;,;2;");";;
3747;,;3747;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3748;,;3748;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3749;,;3749;,;4;,;0;,;4;,;0;,;0;,;0;,;4;,;1;");";;
3750;,;3750;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3751;,;3751;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3752;,;3752;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3753;,;3753;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3754;,;3754;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3755;,;3755;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3756;,;3756;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;
3757;,;3757;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
3758;,;3758;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3759;,;3759;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
3760;,;3760;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;1;");";;
3761;,;3761;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3762;,;3762;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
3763;,;3763;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;
3764;,;3764;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3765;,;3765;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3766;,;3766;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
3767;,;3767;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3768;,;3768;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3769;,;3769;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
3770;,;3770;,;2;,;1;,;0;,;0;,;0;,;1;,;0;,;1;");";;
3771;,;3771;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3772;,;3772;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3773;,;3773;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3774;,;3774;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3775;,;3775;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3776;,;3776;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;2;");";;
3777;,;3777;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;
3778;,;3778;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
3779;,;3779;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3780;,;3780;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;3;");";;
3781;,;3781;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3782;,;3782;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3783;,;3783;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3784;,;3784;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3785;,;3785;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3786;,;3786;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3787;,;3787;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;2;");";;
3788;,;3788;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3789;,;3789;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3790;,;3790;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
3791;,;3791;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3792;,;3792;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3793;,;3793;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3794;,;3794;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3795;,;3795;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3796;,;3796;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3797;,;3797;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
3798;,;3798;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3799;,;3799;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
3800;,;3800;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;2;");";;
3801;,;3801;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3802;,;3802;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3803;,;3803;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3804;,;3804;,;2;,;1;,;0;,;0;,;0;,;1;,;0;,;1;");";;
3805;,;3805;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3806;,;3806;,;3;,;0;,;0;,;1;,;1;,;1;,;1;,;1;");";;
3807;,;3807;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3808;,;3808;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3809;,;3809;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3810;,;3810;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3811;,;3811;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
3812;,;3812;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3813;,;3813;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3814;,;3814;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3815;,;3815;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3816;,;3816;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3817;,;3817;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3818;,;3818;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3819;,;3819;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3820;,;3820;,;2;,;1;,;0;,;0;,;0;,;1;,;0;,;1;");";;
3821;,;3821;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3822;,;3822;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
3823;,;3823;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
3824;,;3824;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
3825;,;3825;,;3;,;0;,;0;,;1;,;2;,;0;,;1;,;2;");";;
3826;,;3826;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;2;");";;
3827;,;3827;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3828;,;3828;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
3829;,;3829;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3830;,;3830;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
3831;,;3831;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3832;,;3832;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3833;,;3833;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;
3834;,;3834;,;7;,;0;,;0;,;7;,;0;,;0;,;7;,;2;");";;
3835;,;3835;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3836;,;3836;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3837;,;3837;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
3838;,;3838;,;5;,;1;,;0;,;3;,;1;,;0;,;3;,;1;");";;
3839;,;3839;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3840;,;3840;,;7;,;0;,;3;,;2;,;2;,;0;,;5;,;2;");";;
3841;,;3841;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3842;,;3842;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
3843;,;3843;,;4;,;0;,;0;,;1;,;2;,;1;,;1;,;2;");";;
3844;,;3844;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3845;,;3845;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3846;,;3846;,;3;,;3;,;0;,;0;,;0;,;0;,;0;,;1;");";;
3847;,;3847;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3848;,;3848;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3849;,;3849;,;5;,;0;,;0;,;0;,;4;,;1;,;0;,;2;");";;
3850;,;3850;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;1;");";;
3851;,;3851;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3852;,;3852;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3853;,;3853;,;4;,;0;,;0;,;2;,;2;,;0;,;2;,;2;");";;
3854;,;3854;,;7;,;0;,;5;,;0;,;2;,;0;,;5;,;3;");";;
3855;,;3855;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3856;,;3856;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3857;,;3857;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
3858;,;3858;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3859;,;3859;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;
3860;,;3860;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;3;");";;
3861;,;3861;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
3862;,;3862;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3863;,;3863;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;2;");";;
3864;,;3864;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3865;,;3865;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3866;,;3866;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;2;");";;
3867;,;3867;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3868;,;3868;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3869;,;3869;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3870;,;3870;,;6;,;0;,;0;,;1;,;5;,;0;,;1;,;2;");";;
3871;,;3871;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3872;,;3872;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3873;,;3873;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3874;,;3874;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;
3875;,;3875;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3876;,;3876;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3877;,;3877;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3878;,;3878;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3879;,;3879;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
3880;,;3880;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3881;,;3881;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3882;,;3882;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3883;,;3883;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3884;,;3884;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3885;,;3885;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3886;,;3886;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3887;,;3887;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3888;,;3888;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3889;,;3889;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;
3890;,;3890;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
3891;,;3891;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
3892;,;3892;,;6;,;0;,;0;,;0;,;6;,;0;,;0;,;3;");";;
3893;,;3893;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3894;,;3894;,;8;,;0;,;4;,;0;,;4;,;0;,;4;,;5;");";;
3895;,;3895;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3896;,;3896;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3897;,;3897;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3898;,;3898;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3899;,;3899;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3900;,;3900;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;
3901;,;3901;,;4;,;0;,;2;,;2;,;0;,;0;,;4;,;1;");";;
3902;,;3902;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3903;,;3903;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;
3904;,;3904;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;
3905;,;3905;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3906;,;3906;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;
3907;,;3907;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3908;,;3908;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
3909;,;3909;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3910;,;3910;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;3;");";;
3911;,;3911;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3912;,;3912;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;
3913;,;3913;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
3914;,;3914;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;1;");";;
3915;,;3915;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
3916;,;3916;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3917;,;3917;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;1;");";;
3918;,;3918;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3919;,;3919;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3920;,;3920;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3921;,;3921;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3922;,;3922;,;3;,;0;,;0;,;1;,;0;,;2;,;1;,;1;");";;
3923;,;3923;,;4;,;0;,;2;,;0;,;0;,;2;,;2;,;2;");";;
3924;,;3924;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3925;,;3925;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3926;,;3926;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3927;,;3927;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3928;,;3928;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3929;,;3929;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3930;,;3930;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
3931;,;3931;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3932;,;3932;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;
3933;,;3933;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;
3934;,;3934;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3935;,;3935;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3936;,;3936;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3937;,;3937;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
3938;,;3938;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;1;");";;
3939;,;3939;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3940;,;3940;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;
3941;,;3941;,;3;,;0;,;1;,;1;,;0;,;1;,;2;,;2;");";;
3942;,;3942;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3943;,;3943;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3944;,;3944;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;1;");";;
3945;,;3945;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;
3946;,;3946;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3947;,;3947;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3948;,;3948;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
3949;,;3949;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3950;,;3950;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;
3951;,;3951;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3952;,;3952;,;3;,;0;,;0;,;3;,;0;,;0;,;3;,;2;");";;
3953;,;3953;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3954;,;3954;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
3955;,;3955;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3956;,;3956;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3957;,;3957;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3958;,;3958;,;4;,;1;,;1;,;1;,;1;,;0;,;2;,;2;");";;
3959;,;3959;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3960;,;3960;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;
3961;,;3961;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3962;,;3962;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3963;,;3963;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3964;,;3964;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;
3965;,;3965;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3966;,;3966;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3967;,;3967;,;3;,;0;,;2;,;0;,;0;,;1;,;2;,;1;");";;
3968;,;3968;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;
3969;,;3969;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3970;,;3970;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3971;,;3971;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;
3972;,;3972;,;4;,;0;,;3;,;1;,;0;,;0;,;4;,;2;");";;
3973;,;3973;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3974;,;3974;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3975;,;3975;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3976;,;3976;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;
3977;,;3977;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3978;,;3978;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;
3979;,;3979;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3980;,;3980;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3981;,;3981;,;2;,;0;,;0;,;0;,;0;,;2;,;0;,;1;");";;
3982;,;3982;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;
3983;,;3983;,;3;,;0;,;0;,;0;,;2;,;1;,;0;,;2;");";;
3984;,;3984;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
3985;,;3985;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;
3986;,;3986;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3987;,;3987;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;
3988;,;3988;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
3989;,;3989;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3990;,;3990;,;3;,;0;,;1;,;2;,;0;,;0;,;3;,;1;");";;
3991;,;3991;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3992;,;3992;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
3993;,;3993;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;
3994;,;3994;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3995;,;3995;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;
3996;,;3996;,;5;,;0;,;3;,;0;,;2;,;0;,;3;,;2;");";;
3997;,;3997;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
3998;,;3998;,;5;,;0;,;5;,;0;,;0;,;0;,;5;,;1;");";;
3999;,;3999;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
4000;,;4000;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
4001;,;4001;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
4002;,;4002;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
4003;,;4003;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;
4004;,;4004;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;
4005;,;4005;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
4006;,;4006;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;
4007;,;4007;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;
4008;,;4008;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;
